id_ibge,nc,votos,urnas_apuradas,prop,secoes_totais
3171204,JAIR BOLSONARO,35946,100.00,52.09,257
3171204,LULA,33067,100.00,47.91,257
3171303,JAIR BOLSONARO,15366,100.00,32.53,180
3171303,LULA,31871,100.00,67.47,180
3171402,JAIR BOLSONARO,1294,100.00,42.90,12
3171402,LULA,1722,100.00,57.10,12
3171501,JAIR BOLSONARO,868,100.00,38.04,13
3171501,LULA,1414,100.00,61.96,13
3171600,JAIR BOLSONARO,1865,100.00,28.75,31
3171600,LULA,4622,100.00,71.25,31
3171709,JAIR BOLSONARO,2698,100.00,46.82,23
3171709,LULA,3064,100.00,53.18,23
3171808,JAIR BOLSONARO,1927,100.00,33.24,29
3171808,LULA,3870,100.00,66.76,29
3171907,JAIR BOLSONARO,833,100.00,27.06,16
3171907,LULA,2245,100.00,72.94,16
3172004,JAIR BOLSONARO,10147,100.00,42.61,99
3172004,LULA,13668,100.00,57.39,99
3172103,JAIR BOLSONARO,1099,100.00,36.07,16
3172103,LULA,1948,100.00,63.93,16
3172202,JAIR BOLSONARO,1165,100.00,56.58,11
3172202,LULA,894,100.00,43.42,11
3200102,JAIR BOLSONARO,10904,100.00,62.15,74
3200102,LULA,6641,100.00,37.85,74
3200136,JAIR BOLSONARO,2732,100.00,41.95,28
3200136,LULA,3781,100.00,58.05,28
3200169,JAIR BOLSONARO,3572,100.00,47.47,45
3200169,LULA,3953,100.00,52.53,45
3200201,JAIR BOLSONARO,9391,100.00,53.74,90
3200201,LULA,8083,100.00,46.26,90
3200300,JAIR BOLSONARO,6446,100.00,68.77,40
3200300,LULA,2927,100.00,31.23,40
3200359,JAIR BOLSONARO,1988,100.00,45.18,23
3200359,LULA,2412,100.00,54.82,23
3200409,JAIR BOLSONARO,10535,100.00,58.68,91
3200409,LULA,7419,100.00,41.32,91
3200508,JAIR BOLSONARO,2356,100.00,52.03,24
3200508,LULA,2172,100.00,47.97,24
3200607,JAIR BOLSONARO,30692,100.00,57.25,217
3200607,LULA,22919,100.00,42.75,217
3200706,JAIR BOLSONARO,3806,100.00,54.87,28
3200706,LULA,3130,100.00,45.13,28
3200805,JAIR BOLSONARO,10069,100.00,57.06,87
3200805,LULA,7577,100.00,42.94,87
3200904,JAIR BOLSONARO,12950,100.00,54.77,101
3200904,LULA,10696,100.00,45.23,101
3201001,JAIR BOLSONARO,3835,100.00,47.02,38
3201001,LULA,4321,100.00,52.98,38
3201100,JAIR BOLSONARO,3041,100.00,53.18,29
3201100,LULA,2677,100.00,46.82,29
3201159,JAIR BOLSONARO,4149,100.00,58.52,32
3201159,LULA,2941,100.00,41.48,32
3201209,JAIR BOLSONARO,75317,100.00,69.40,466
3201209,LULA,33202,100.00,30.60,466
3201308,JAIR BOLSONARO,116698,100.00,56.39,802
3201308,LULA,90253,100.00,43.61,802
3201407,JAIR BOLSONARO,16659,100.00,73.85,131
3201407,LULA,5899,100.00,26.15,131
3201506,JAIR BOLSONARO,44230,100.00,63.54,321
3201506,LULA,25376,100.00,36.46,321
3201605,JAIR BOLSONARO,5815,100.00,37.46,68
3201605,LULA,9708,100.00,62.54,68
3201704,JAIR BOLSONARO,5128,100.00,70.29,30
3201704,LULA,2168,100.00,29.71,30
3201803,JAIR BOLSONARO,1990,100.00,60.50,14
3201803,LULA,1299,100.00,39.50,14
3201902,JAIR BOLSONARO,15544,100.00,69.36,92
3201902,LULA,6867,100.00,30.64,92
3202009,JAIR BOLSONARO,2660,100.00,56.91,24
3202009,LULA,2014,100.00,43.09,24
3202108,JAIR BOLSONARO,5857,100.00,42.98,67
3202108,LULA,7771,100.00,57.02,67
3202207,JAIR BOLSONARO,5434,100.00,51.49,43
3202207,LULA,5120,100.00,48.51,43
3202256,JAIR BOLSONARO,3332,100.00,50.40,27
3202256,LULA,3279,100.00,49.60,27
3202306,JAIR BOLSONARO,9454,100.00,59.49,72
3202306,LULA,6438,100.00,40.51,72
3202405,JAIR BOLSONARO,46347,100.00,65.53,288
3202405,LULA,24381,100.00,34.47,288
3202454,JAIR BOLSONARO,10089,100.00,69.32,65
3202454,LULA,4465,100.00,30.68,65
3202504,JAIR BOLSONARO,4193,100.00,58.43,37
3202504,LULA,2983,100.00,41.57,37
3202553,JAIR BOLSONARO,3783,100.00,68.64,28
3202553,LULA,1728,100.00,31.36,28
3202603,JAIR BOLSONARO,5492,100.00,62.69,41
3202603,LULA,3269,100.00,37.31,41
3202652,JAIR BOLSONARO,5903,100.00,71.53,33
3202652,LULA,2350,100.00,28.47,33
3202702,JAIR BOLSONARO,4824,100.00,56.59,37
3202702,LULA,3701,100.00,43.41,37
3202801,JAIR BOLSONARO,18496,100.00,68.50,127
3202801,LULA,8504,100.00,31.50,127
3202900,JAIR BOLSONARO,4569,100.00,64.44,32
3202900,LULA,2521,100.00,35.56,32
3203007,JAIR BOLSONARO,10893,100.00,69.89,74
3203007,LULA,4692,100.00,30.11,74
3203056,JAIR BOLSONARO,6826,100.00,41.05,67
3203056,LULA,9803,100.00,58.95,67
3203106,JAIR BOLSONARO,4045,100.00,55.62,31
3203106,LULA,3227,100.00,44.38,31
3203130,JAIR BOLSONARO,5887,100.00,59.95,46
3203130,LULA,3933,100.00,40.05,46
3203163,JAIR BOLSONARO,4614,100.00,62.25,30
3203163,LULA,2798,100.00,37.75,30
3203205,JAIR BOLSONARO,53237,100.00,61.64,335
3203205,LULA,33128,100.00,38.36,335
3203304,JAIR BOLSONARO,4111,100.00,56.15,33
3203304,LULA,3211,100.00,43.85,33
3203320,JAIR BOLSONARO,15978,100.00,67.51,106
3203320,LULA,7689,100.00,32.49,106
3203346,JAIR BOLSONARO,6489,100.00,62.76,43
3203346,LULA,3851,100.00,37.24,43
3203353,JAIR BOLSONARO,5277,100.00,63.27,33
3203353,LULA,3064,100.00,36.73,33
3203403,JAIR BOLSONARO,7351,100.00,48.48,71
3203403,LULA,7813,100.00,51.52,71
3203502,JAIR BOLSONARO,4805,100.00,45.50,47
3203502,LULA,5755,100.00,54.50,47
3203601,JAIR BOLSONARO,1352,100.00,36.67,22
3203601,LULA,2335,100.00,63.33,22
3203700,JAIR BOLSONARO,5907,100.00,55.81,55
3203700,LULA,4678,100.00,44.19,55
3203809,JAIR BOLSONARO,4650,100.00,54.28,37
3203809,LULA,3917,100.00,45.72,37
3203908,JAIR BOLSONARO,14891,100.00,52.91,137
3203908,LULA,13255,100.00,47.09,137
3204005,JAIR BOLSONARO,5835,100.00,53.72,50
3204005,LULA,5026,100.00,46.28,50
3204054,JAIR BOLSONARO,5170,100.00,41.47,63
3204054,LULA,7296,100.00,58.53,63
3204104,JAIR BOLSONARO,5180,100.00,39.11,66
3204104,LULA,8064,100.00,60.89,66
3204203,JAIR BOLSONARO,7657,100.00,60.94,69
3204203,LULA,4908,100.00,39.06,69
3204252,JAIR BOLSONARO,1614,100.00,35.32,24
3204252,LULA,2956,100.00,64.68,24
3204302,JAIR BOLSONARO,6043,100.00,63.47,48
3204302,LULA,3478,100.00,36.53,48
3204351,JAIR BOLSONARO,6282,100.00,55.09,50
3204351,LULA,5121,100.00,44.91,50
3204401,JAIR BOLSONARO,5074,100.00,71.90,33
3204401,LULA,1983,100.00,28.10,33
3204500,JAIR BOLSONARO,4046,100.00,53.06,40
3204500,LULA,3580,100.00,46.94,40
3204559,JAIR BOLSONARO,16385,100.00,69.09,83
3204559,LULA,7332,100.00,30.91,83
3204609,JAIR BOLSONARO,9561,100.00,64.98,64
3204609,LULA,5152,100.00,35.02,64
3204658,JAIR BOLSONARO,3036,100.00,50.85,26
3204658,LULA,2935,100.00,49.15,26
3204708,JAIR BOLSONARO,10467,100.00,57.09,81
3204708,LULA,7866,100.00,42.91,81
3204807,JAIR BOLSONARO,3131,100.00,47.74,33
3204807,LULA,3427,100.00,52.26,33
3204906,JAIR BOLSONARO,30656,100.00,48.15,268
3204906,LULA,33018,100.00,51.85,268
3204955,JAIR BOLSONARO,4459,100.00,59.30,33
3204955,LULA,3061,100.00,40.70,33
3205002,JAIR BOLSONARO,140048,100.00,53.11,993
3205002,LULA,123629,100.00,46.89,993
3205010,JAIR BOLSONARO,7205,100.00,50.30,59
3205010,LULA,7118,100.00,49.70,59
3205036,JAIR BOLSONARO,8685,100.00,71.28,50
3205036,LULA,3499,100.00,28.72,50
3205069,JAIR BOLSONARO,10610,100.00,74.24,54
3205069,LULA,3682,100.00,25.76,54
3205101,JAIR BOLSONARO,22027,100.00,55.15,161
3205101,LULA,17910,100.00,44.85,161
3205150,JAIR BOLSONARO,2788,100.00,47.34,28
3205150,LULA,3101,100.00,52.66,28
3205176,JAIR BOLSONARO,4367,100.00,45.73,42
3205176,LULA,5183,100.00,54.27,42
3205200,JAIR BOLSONARO,161933,100.00,60.92,1092
3205200,LULA,103870,100.00,39.08,1092
3205309,JAIR BOLSONARO,115293,100.00,54.70,770
3205309,LULA,95478,100.00,45.30,770
3300100,JAIR BOLSONARO,65638,100.00,66.61,378
3300100,LULA,32899,100.00,33.39,378
3300159,JAIR BOLSONARO,4567,100.00,59.09,31
3300159,LULA,3162,100.00,40.91,31
3300209,JAIR BOLSONARO,51201,100.00,67.76,269
3300209,LULA,24357,100.00,32.24,269
3300225,JAIR BOLSONARO,4454,100.00,58.91,30
3300225,LULA,3107,100.00,41.09,30
3300233,JAIR BOLSONARO,16125,100.00,65.96,91
3300233,LULA,8320,100.00,34.04,91
3300258,JAIR BOLSONARO,15062,100.00,64.12,89
3300258,LULA,8428,100.00,35.88,89
3300308,JAIR BOLSONARO,25999,100.00,49.98,251
3300308,LULA,26016,100.00,50.02,251
3300407,JAIR BOLSONARO,56219,100.00,54.21,416
3300407,LULA,47486,100.00,45.79,416
3300456,JAIR BOLSONARO,155071,100.00,60.20,902
3300456,LULA,102528,100.00,39.80,902
3300506,JAIR BOLSONARO,9485,100.00,56.68,65
3300506,LULA,7249,100.00,43.32,65
3300605,JAIR BOLSONARO,12649,100.00,56.25,86
3300605,LULA,9839,100.00,43.75,86
3300704,JAIR BOLSONARO,81373,100.00,66.68,443
3300704,LULA,40668,100.00,33.32,443
3300803,JAIR BOLSONARO,20933,100.00,61.10,129
3300803,LULA,13330,100.00,38.90,129
3300902,JAIR BOLSONARO,4712,100.00,49.57,41
3300902,LULA,4793,100.00,50.43,41
3300936,JAIR BOLSONARO,5433,100.00,56.25,36
3300936,LULA,4225,100.00,43.75,36
3300951,JAIR BOLSONARO,2675,100.00,41.12,26
3300951,LULA,3831,100.00,58.88,26
3301009,JAIR BOLSONARO,171999,100.00,63.14,1090
3301009,LULA,100427,100.00,36.86,1090
3301108,JAIR BOLSONARO,6430,100.00,53.39,60
3301108,LULA,5613,100.00,46.61,60
3301157,JAIR BOLSONARO,5463,100.00,61.19,26
3301157,LULA,3465,100.00,38.81,26
3301207,JAIR BOLSONARO,5156,100.00,45.37,51
3301207,LULA,6208,100.00,54.63,51
3301306,JAIR BOLSONARO,16803,100.00,67.17,104
3301306,LULA,8213,100.00,32.83,104
3301405,JAIR BOLSONARO,6336,100.00,47.96,70
3301405,LULA,6876,100.00,52.04,70
3301504,JAIR BOLSONARO,7124,100.00,54.36,57
3301504,LULA,5982,100.00,45.64,57
3301603,JAIR BOLSONARO,3780,100.00,49.06,30
3301603,LULA,3925,100.00,50.94,30
3301702,JAIR BOLSONARO,299197,100.00,58.31,1816
3301702,LULA,213922,100.00,41.69,1816
3301801,JAIR BOLSONARO,4344,100.00,50.44,36
3301801,LULA,4268,100.00,49.56,36
3301850,JAIR BOLSONARO,19328,100.00,61.02,117
3301850,LULA,12349,100.00,38.98,117
3301876,JAIR BOLSONARO,13766,100.00,68.08,79
3301876,LULA,6453,100.00,31.92,79
3301900,JAIR BOLSONARO,76938,100.00,57.93,490
3301900,LULA,55866,100.00,42.07,490
3302007,JAIR BOLSONARO,45882,100.00,64.34,277
3302007,LULA,25434,100.00,35.66,277
3302056,JAIR BOLSONARO,5676,100.00,64.88,32
3302056,LULA,3073,100.00,35.12,32
3302106,JAIR BOLSONARO,10047,100.00,65.31,70
3302106,LULA,5337,100.00,34.69,70
3302205,JAIR BOLSONARO,36755,100.00,65.26,224
3302205,LULA,19567,100.00,34.74,224
3302254,JAIR BOLSONARO,11288,100.00,57.69,67
3302254,LULA,8278,100.00,42.31,67
3302270,JAIR BOLSONARO,32666,100.00,58.30,211
3302270,LULA,23369,100.00,41.70,211
3302304,JAIR BOLSONARO,2225,100.00,40.50,23
3302304,LULA,3269,100.00,59.50,23
3302403,JAIR BOLSONARO,69114,100.00,54.37,471
3302403,LULA,58014,100.00,45.63,471
3302452,JAIR BOLSONARO,2722,100.00,48.87,27
3302452,LULA,2848,100.00,51.13,27
3302502,JAIR BOLSONARO,89784,100.00,60.01,568
3302502,LULA,59832,100.00,39.99,568
3302601,JAIR BOLSONARO,17984,100.00,63.94,105
3302601,LULA,10142,100.00,36.06,105
3302700,JAIR BOLSONARO,57955,100.00,51.74,364
3302700,LULA,54061,100.00,48.26,364
3302809,JAIR BOLSONARO,5969,100.00,51.05,55
3302809,LULA,5723,100.00,48.95,55
3302858,JAIR BOLSONARO,63809,100.00,61.67,374
3302858,LULA,39663,100.00,38.33,374
3302908,JAIR BOLSONARO,10451,100.00,58.10,73
3302908,LULA,7537,100.00,41.90,73
3303005,JAIR BOLSONARO,7734,100.00,46.39,76
3303005,LULA,8938,100.00,53.61,76
3303104,JAIR BOLSONARO,4912,100.00,51.59,41
3303104,LULA,4609,100.00,48.41,41
3303203,JAIR BOLSONARO,60276,100.00,60.59,382
3303203,LULA,39207,100.00,39.41,382
3303302,JAIR BOLSONARO,155186,100.00,48.79,1170
3303302,LULA,162882,100.00,51.21,1170
3303401,JAIR BOLSONARO,68371,100.00,59.44,461
3303401,LULA,46661,100.00,40.56,461
3303500,JAIR BOLSONARO,291907,100.00,62.97,1669
3303500,LULA,171677,100.00,37.03,1669
3303609,JAIR BOLSONARO,15528,100.00,60.21,95
3303609,LULA,10260,100.00,39.79,95
3303708,JAIR BOLSONARO,14086,100.00,55.84,108
3303708,LULA,11138,100.00,44.16,108
3303807,JAIR BOLSONARO,15329,100.00,62.79,92
3303807,LULA,9086,100.00,37.21,92
3303856,JAIR BOLSONARO,11062,100.00,62.67,70
3303856,LULA,6589,100.00,37.33,70
3303906,JAIR BOLSONARO,110803,100.00,62.25,750
3303906,LULA,67181,100.00,37.75,750
3303955,JAIR BOLSONARO,6402,100.00,45.91,53
3303955,LULA,7542,100.00,54.09,53
3304003,JAIR BOLSONARO,8935,100.00,51.59,72
3304003,LULA,8385,100.00,48.41,72
3304102,JAIR BOLSONARO,4711,100.00,46.09,47
3304102,LULA,5510,100.00,53.91,47
3304110,JAIR BOLSONARO,7838,100.00,56.76,51
3304110,LULA,5970,100.00,43.24,51
3304128,JAIR BOLSONARO,4239,100.00,49.71,33
3304128,LULA,4289,100.00,50.29,33
3304144,JAIR BOLSONARO,45518,100.00,58.90,303
3304144,LULA,31766,100.00,41.10,303
3304151,JAIR BOLSONARO,6928,100.00,47.87,55
3304151,LULA,7545,100.00,52.13,55
3304201,JAIR BOLSONARO,44732,100.00,61.86,272
3304201,LULA,27584,100.00,38.14,272
3304300,JAIR BOLSONARO,22691,100.00,65.18,128
3304300,LULA,12124,100.00,34.82,128
3304409,JAIR BOLSONARO,5673,100.00,48.65,50
3304409,LULA,5989,100.00,51.35,50
3304508,JAIR BOLSONARO,2309,100.00,35.31,22
3304508,LULA,4231,100.00,64.69,22
3304524,JAIR BOLSONARO,45528,100.00,64.13,258
3304524,LULA,25467,100.00,35.87,258
3304557,JAIR BOLSONARO,1929209,100.00,52.66,11813
3304557,LULA,1734159,100.00,47.34,11813
3304607,JAIR BOLSONARO,3226,100.00,48.51,33
3304607,LULA,3424,100.00,51.49,33
3304706,JAIR BOLSONARO,14919,100.00,60.62,105
3304706,LULA,9690,100.00,39.38,105
3304755,JAIR BOLSONARO,18184,100.00,66.95,110
3304755,LULA,8976,100.00,33.05,110
3304805,JAIR BOLSONARO,14649,100.00,63.22,94
3304805,LULA,8523,100.00,36.78,94
3304904,JAIR BOLSONARO,276870,100.00,55.42,1892
3304904,LULA,222694,100.00,44.58,1892
3305000,JAIR BOLSONARO,17577,100.00,60.67,121
3305000,LULA,11393,100.00,39.33,121
3305109,JAIR BOLSONARO,168876,100.00,60.04,993
3305109,LULA,112389,100.00,39.96,993
3305133,JAIR BOLSONARO,3523,100.00,60.74,23
3305133,LULA,2277,100.00,39.26,23
3305158,JAIR BOLSONARO,10120,100.00,78.15,47
3305158,LULA,2830,100.00,21.85,47
3305208,JAIR BOLSONARO,37646,100.00,72.13,204
3305208,LULA,14548,100.00,27.87,204
3305307,JAIR BOLSONARO,3251,100.00,54.84,28
3305307,LULA,2677,100.00,45.16,28
3305406,JAIR BOLSONARO,7144,100.00,56.81,53
3305406,LULA,5432,100.00,43.19,53
3305505,JAIR BOLSONARO,35630,100.00,65.11,204
3305505,LULA,19094,100.00,34.89,204
3305554,JAIR BOLSONARO,27546,100.00,62.06,153
3305554,LULA,16840,100.00,37.94,153
3305604,JAIR BOLSONARO,8843,100.00,61.86,54
3305604,LULA,5452,100.00,38.14,54
3305703,JAIR BOLSONARO,7347,100.00,64.30,38
3305703,LULA,4079,100.00,35.70,38
3305752,JAIR BOLSONARO,11461,100.00,57.97,70
3305752,LULA,8310,100.00,42.03,70
3305802,JAIR BOLSONARO,66230,100.00,67.93,374
3305802,LULA,31265,100.00,32.07,374
3305901,JAIR BOLSONARO,3184,100.00,46.45,27
3305901,LULA,3671,100.00,53.55,27
3306008,JAIR BOLSONARO,22574,100.00,47.02,184
3306008,LULA,25440,100.00,52.98,184
3306107,JAIR BOLSONARO,17591,100.00,42.64,160
3306107,LULA,23661,100.00,57.36,160
3306156,JAIR BOLSONARO,4236,100.00,63.46,24
3306156,LULA,2439,100.00,36.54,24
3306206,JAIR BOLSONARO,11398,100.00,51.00,94
3306206,LULA,10953,100.00,49.00,94
3306305,JAIR BOLSONARO,91375,100.00,52.88,662
3306305,LULA,81419,100.00,47.12,662
3500105,JAIR BOLSONARO,14937,100.00,74.47,83
3500105,LULA,5122,100.00,25.53,83
3500204,JAIR BOLSONARO,2005,100.00,64.30,14
3500204,LULA,1113,100.00,35.70,14
3500303,JAIR BOLSONARO,10429,100.00,60.17,68
3500303,LULA,6904,100.00,39.83,68
3500402,JAIR BOLSONARO,2902,100.00,62.38,19
3500402,LULA,1750,100.00,37.62,19
3500501,JAIR BOLSONARO,7991,100.00,71.78,48
3500501,LULA,3142,100.00,28.22,48
3500550,JAIR BOLSONARO,2464,100.00,65.76,15
3500550,LULA,1283,100.00,34.24,15
3500600,JAIR BOLSONARO,2024,100.00,67.81,13
3500600,LULA,961,100.00,32.19,13
3500709,JAIR BOLSONARO,14648,100.00,66.74,92
3500709,LULA,7299,100.00,33.26,92
3500758,JAIR BOLSONARO,2512,100.00,65.78,20
3500758,LULA,1307,100.00,34.22,20
3500808,JAIR BOLSONARO,1914,100.00,61.66,11
3500808,LULA,1190,100.00,38.34,11
3500907,JAIR BOLSONARO,1327,100.00,56.13,10
3500907,LULA,1037,100.00,43.87,10
3501004,JAIR BOLSONARO,5136,100.00,53.88,48
3501004,LULA,4397,100.00,46.12,48
3501103,JAIR BOLSONARO,1874,100.00,67.60,14
3501103,LULA,898,100.00,32.40,14
3501152,JAIR BOLSONARO,5756,100.00,52.89,44
3501152,LULA,5127,100.00,47.11,44
3501202,JAIR BOLSONARO,1872,100.00,65.55,13
3501202,LULA,984,100.00,34.45,13
3501301,JAIR BOLSONARO,8665,100.00,60.22,57
3501301,LULA,5724,100.00,39.78,57
3501400,JAIR BOLSONARO,1094,100.00,51.82,11
3501400,LULA,1017,100.00,48.18,11
3501509,JAIR BOLSONARO,1074,100.00,52.88,10
3501509,LULA,957,100.00,47.12,10
3501608,JAIR BOLSONARO,92771,100.00,67.26,512
3501608,LULA,45165,100.00,32.74,512
3501707,JAIR BOLSONARO,9600,100.00,45.12,98
3501707,LULA,11678,100.00,54.88,98
3501806,JAIR BOLSONARO,2481,100.00,63.75,15
3501806,LULA,1411,100.00,36.25,15
3501905,JAIR BOLSONARO,28122,100.00,67.80,166
3501905,LULA,13354,100.00,32.20,166
3502002,JAIR BOLSONARO,1984,100.00,66.67,16
3502002,LULA,992,100.00,33.33,16
3502101,JAIR BOLSONARO,21248,100.00,63.37,142
3502101,LULA,12281,100.00,36.63,142
3502200,JAIR BOLSONARO,7310,100.00,55.76,56
3502200,LULA,5799,100.00,44.24,56
3502309,JAIR BOLSONARO,2315,100.00,60.71,19
3502309,LULA,1498,100.00,39.29,19
3502408,JAIR BOLSONARO,1547,100.00,59.55,10
3502408,LULA,1051,100.00,40.45,10
3502507,JAIR BOLSONARO,13761,100.00,62.89,85
3502507,LULA,8119,100.00,37.11,85
3502606,JAIR BOLSONARO,1544,100.00,52.29,12
3502606,LULA,1409,100.00,47.71,12
3502705,JAIR BOLSONARO,7376,100.00,53.31,71
3502705,LULA,6461,100.00,46.69,71
3502754,JAIR BOLSONARO,7198,100.00,57.35,49
3502754,LULA,5353,100.00,42.65,49
3502804,JAIR BOLSONARO,79700,100.00,69.25,488
3502804,LULA,35393,100.00,30.75,488
3502903,JAIR BOLSONARO,12602,100.00,65.91,72
3502903,LULA,6517,100.00,34.09,72
3503000,JAIR BOLSONARO,1682,100.00,48.87,14
3503000,LULA,1760,100.00,51.13,14
3503109,JAIR BOLSONARO,2523,100.00,59.16,16
3503109,LULA,1742,100.00,40.84,16
3503158,JAIR BOLSONARO,872,100.00,48.61,8
3503158,LULA,922,100.00,51.39,8
3503208,JAIR BOLSONARO,65076,100.00,49.50,578
3503208,LULA,66381,100.00,50.50,578
3503307,JAIR BOLSONARO,52074,100.00,68.33,282
3503307,LULA,24138,100.00,31.67,282
3503356,JAIR BOLSONARO,1065,100.00,62.76,6
3503356,LULA,632,100.00,37.24,6
3503406,JAIR BOLSONARO,3129,100.00,65.53,21
3503406,LULA,1646,100.00,34.47,21
3503505,JAIR BOLSONARO,946,100.00,37.35,11
3503505,LULA,1587,100.00,62.65,11
3503604,JAIR BOLSONARO,3515,100.00,55.07,32
3503604,LULA,2868,100.00,44.93,32
3503703,JAIR BOLSONARO,3307,100.00,63.50,23
3503703,LULA,1901,100.00,36.50,23
3503802,JAIR BOLSONARO,18979,100.00,63.45,113
3503802,LULA,10932,100.00,36.55,113
3503901,JAIR BOLSONARO,30665,100.00,57.30,203
3503901,LULA,22847,100.00,42.70,203
3503950,JAIR BOLSONARO,858,100.00,58.25,7
3503950,LULA,615,100.00,41.75,7
3504008,JAIR BOLSONARO,33844,100.00,62.41,218
3504008,LULA,20387,100.00,37.59,218
3504107,JAIR BOLSONARO,56255,100.00,63.73,351
3504107,LULA,32014,100.00,36.27,351
3504206,JAIR BOLSONARO,5760,100.00,66.84,33
3504206,LULA,2857,100.00,33.16,33
3504305,JAIR BOLSONARO,1500,100.00,49.55,17
3504305,LULA,1527,100.00,50.45,17
3504404,JAIR BOLSONARO,2942,100.00,50.79,27
3504404,LULA,2851,100.00,49.21,27
3504503,JAIR BOLSONARO,30775,100.00,63.56,214
3504503,LULA,17644,100.00,36.44,214
3504602,JAIR BOLSONARO,7638,100.00,69.13,37
3504602,LULA,3410,100.00,30.87,37
3504701,JAIR BOLSONARO,639,100.00,59.11,7
3504701,LULA,442,100.00,40.89,7
3504800,JAIR BOLSONARO,3883,100.00,66.93,20
3504800,LULA,1919,100.00,33.07,20
3504909,JAIR BOLSONARO,2837,100.00,44.69,27
3504909,LULA,3511,100.00,55.31,27
3505005,JAIR BOLSONARO,993,100.00,49.06,10
3505005,LULA,1031,100.00,50.94,10
3505104,JAIR BOLSONARO,2237,100.00,57.64,21
3505104,LULA,1644,100.00,42.36,21
3505203,JAIR BOLSONARO,12760,100.00,71.66,67
3505203,LULA,5047,100.00,28.34,67
3505302,JAIR BOLSONARO,14684,100.00,65.72,93
3505302,LULA,7658,100.00,34.28,93
3505351,JAIR BOLSONARO,1727,100.00,49.84,16
3505351,LULA,1738,100.00,50.16,16
3505401,JAIR BOLSONARO,2162,100.00,49.13,24
3505401,LULA,2239,100.00,50.87,24
3505500,JAIR BOLSONARO,40384,100.00,62.80,256
3505500,LULA,23921,100.00,37.20,256
3505609,JAIR BOLSONARO,9041,100.00,48.49,83
3505609,LULA,9606,100.00,51.51,83
3505708,JAIR BOLSONARO,109971,100.00,51.71,749
3505708,LULA,102713,100.00,48.29,749
3505807,JAIR BOLSONARO,9478,100.00,71.46,49
3505807,LULA,3785,100.00,28.54,49
3505906,JAIR BOLSONARO,18531,100.00,56.59,143
3505906,LULA,14217,100.00,43.41,143
3506003,JAIR BOLSONARO,125569,100.00,61.04,834
3506003,LULA,80145,100.00,38.96,834
3506102,JAIR BOLSONARO,29911,100.00,68.86,179
3506102,LULA,13525,100.00,31.14,179
3506201,JAIR BOLSONARO,983,100.00,58.79,7
3506201,LULA,689,100.00,41.21,7
3506300,JAIR BOLSONARO,3835,100.00,62.51,23
3506300,LULA,2300,100.00,37.49,23
3506359,JAIR BOLSONARO,19594,100.00,56.63,131
3506359,LULA,15004,100.00,43.37,131
3506409,JAIR BOLSONARO,3416,100.00,69.70,20
3506409,LULA,1485,100.00,30.30,20
3506508,JAIR BOLSONARO,49166,100.00,73.22,263
3506508,LULA,17980,100.00,26.78,263
3506607,JAIR BOLSONARO,10445,100.00,60.18,68
3506607,LULA,6910,100.00,39.82,68
3506706,JAIR BOLSONARO,3242,100.00,42.25,32
3506706,LULA,4431,100.00,57.75,32
3506805,JAIR BOLSONARO,4517,100.00,67.20,31
3506805,LULA,2205,100.00,32.80,31
3506904,JAIR BOLSONARO,3523,100.00,60.65,24
3506904,LULA,2286,100.00,39.35,24
3507001,JAIR BOLSONARO,22432,100.00,66.26,118
3507001,LULA,11424,100.00,33.74,118
3507100,JAIR BOLSONARO,8551,100.00,62.34,56
3507100,LULA,5165,100.00,37.66,56
3507159,JAIR BOLSONARO,1121,100.00,44.75,11
3507159,LULA,1384,100.00,55.25,11
3507209,JAIR BOLSONARO,460,100.00,58.23,4
3507209,LULA,330,100.00,41.77,4
3507308,JAIR BOLSONARO,1724,100.00,58.44,11
3507308,LULA,1226,100.00,41.56,11
3507407,JAIR BOLSONARO,5749,100.00,68.03,32
3507407,LULA,2702,100.00,31.97,32
3507456,JAIR BOLSONARO,977,100.00,58.22,8
3507456,LULA,701,100.00,41.78,8
3507506,JAIR BOLSONARO,47560,100.00,58.44,317
3507506,LULA,33816,100.00,41.56,317
3507605,JAIR BOLSONARO,66832,100.00,66.94,364
3507605,LULA,33003,100.00,33.06,364
3507704,JAIR BOLSONARO,2275,100.00,68.84,15
3507704,LULA,1030,100.00,31.16,15
3507753,JAIR BOLSONARO,898,100.00,46.24,9
3507753,LULA,1044,100.00,53.76,9
3507803,JAIR BOLSONARO,9320,100.00,67.98,51
3507803,LULA,4390,100.00,32.02,51
3507902,JAIR BOLSONARO,9188,100.00,69.30,57
3507902,LULA,4071,100.00,30.70,57
3508009,JAIR BOLSONARO,6963,100.00,60.47,47
3508009,LULA,4551,100.00,39.53,47
3508108,JAIR BOLSONARO,6327,100.00,64.10,38
3508108,LULA,3544,100.00,35.90,38
3508207,JAIR BOLSONARO,2024,100.00,68.82,13
3508207,LULA,917,100.00,31.18,13
3508306,JAIR BOLSONARO,1329,100.00,51.97,11
3508306,LULA,1228,100.00,48.03,11
3508405,JAIR BOLSONARO,16677,100.00,62.58,102
3508405,LULA,9973,100.00,37.42,102
3508504,JAIR BOLSONARO,36878,100.00,66.30,232
3508504,LULA,18741,100.00,33.70,232
3508603,JAIR BOLSONARO,10952,100.00,58.92,76
3508603,LULA,7636,100.00,41.08,76
